window_end_date,expath_trailing_score,expath_consecutive_distance,path2_trailing_score,path2_consecutive_distance,signature_trailing_score,signature_consecutive_distance
2010-03-30,,0.5816966554771682,,0.31470248802185313,,0.3453676861537137
2010-03-31,,0.9073082795003246,,0.6164513352242326,,0.6084606064433016
2010-04-01,,1.278352720337434,,0.5439108466979169,,0.4278621132106384
2010-04-05,,2.15676975602955,,1.6705255451881338,,0.6590576128860931
2010-04-06,,0.539855209369414,,0.2387295942329692,,0.3308416921521701
2010-04-07,,1.4889825002730102,,0.9589277102553189,,0.7966561474662931
2010-04-08,,0.37285692854340013,,0.32924743428931913,,0.2062398715236752
2010-04-09,,0.5364768729311219,,0.4940698867766681,,0.200177967904484
2010-04-12,,0.5593344197065316,,0.638661077812152,,0.2738557374841919
2010-04-13,,0.6797312002875725,,0.2795547793026697,,0.278521308945606
2010-04-14,,1.2276479089662315,,0.8737639664216255,,0.6671048631167409
2010-04-15,,0.4535991333641291,,0.4557438390861345,,0.3215320734670225
2010-04-16,,1.8785790704319203,,1.1759152812326144,,0.8528825378214205
2010-04-19,,0.659062642506123,,0.48675687298066833,,0.3501894043637831
2010-04-20,,0.7495077662437724,,0.6526313628329248,,0.313857275353844
2010-04-21,,1.1474664532923724,,0.5786862598644222,,0.5583166631737828
2010-04-22,,1.5444389227323503,,1.2734015182889369,,0.8390790264701161
2010-04-23,,0.7709733292641627,,0.68981082663694,,0.4752622562655048
2010-04-26,,0.652008276748411,,0.548251344146511,,0.2303664658421177
2010-04-27,,2.8779003601109676,,1.6955610990137282,,1.4009797731848597
2010-04-28,,1.286563391365963,,0.6460165736359593,,0.5648960861282426
2010-04-29,1.297158599974484,1.4479094321638009,1.4747464616640003,0.8344614248548755,1.205442794273834,0.781436014569088
2010-04-30,2.964907828432293,2.2611745189458308,2.4278864242466467,1.3103281786712926,1.815265175880353,1.1252703698424722
2010-05-03,1.804518632227522,2.2230789526179224,1.6550820068896914,1.7193034802422718,2.12530847807726,1.1771719862445846
2010-05-04,4.564463903558881,3.380143403310943,3.25465943068532,2.0576731737585505,3.3658901781971537,2.0692410669242083
2010-05-05,4.5435857237995165,0.9480400634326644,3.652616957061274,0.8243074475404176,3.1111921750117033,0.7441205840804728
2010-05-06,8.599820707981861,4.356712939254743,6.266590252066389,2.7954161967212876,6.914972799507504,4.527489499017888
2010-05-07,9.47897293269808,3.4241143872025637,6.9949312086489135,1.8422758369392118,7.48673166599991,3.3116207431754394
2010-05-10,7.597754988488475,6.97317931240166,5.010713514038922,3.9799034285965185,3.4293929131960117,5.255114533771591
2010-05-11,6.958488835691827,1.586789732431163,5.043945307184227,0.6687410332115405,3.368360426417538,0.4468719911085929
2010-05-12,6.506198793934653,2.4350936729167527,4.85719763205531,1.8607840945669551,3.496088235421001,1.047571808328062
2010-05-13,5.825051663711673,1.9689633621477052,5.063990284351164,0.7495459734693222,3.893515909391726,1.0727191465829895
2010-05-14,5.776742282058122,2.613436267237913,5.36529541617449,1.786971776456184,4.085957242318371,1.6494360818370049
2010-05-17,5.0608186899227885,1.2146374509580988,5.303221676956172,0.7323276693400763,4.059251778075448,0.3829302126732915
2010-05-18,5.3094470321657425,1.6561905581994676,5.651001863256254,1.2026759636720963,5.527862105894138,2.421321081336553
2010-05-19,5.048246437827245,0.7503437633060583,5.622879902527378,0.6651980874465644,5.647387773293141,1.0547743296410828
2010-05-20,8.797167313659026,4.819251078703262,7.732077053923984,2.853592947301036,12.709557497930009,7.730968962211019
2010-05-21,7.062734679133551,3.149711645499806,7.2577126084232315,2.0240719844145385,12.099804118040652,1.8474236520251712
2010-05-24,6.784568511478621,2.772531273997645,7.358569126916772,1.5607058955098434,11.965040602699222,1.8568769729017092
2010-05-25,5.501416295985996,1.8345202117411794,6.3581592231424935,1.5499519312547374,7.758599566671439,4.629785473479941
2010-05-26,5.5804317582114615,2.2111928913933823,6.761832954148052,1.8925374932311279,9.864424492881996,2.816157445227067
2010-05-27,6.795966440598221,5.366342826503252,6.946377269809041,3.7725967895688814,5.178806497977729,5.700274217603415
2010-05-28,5.4572947220926595,2.044676284287226,6.298338818791486,1.2859694938755373,3.930712610385592,1.6324235244043048
2010-06-01,5.250918981044026,1.5234760153428397,6.938400643047435,1.6028197934220476,6.555905005296774,3.3252983303711097
2010-06-02,5.149920408008053,2.980348020005688,5.707822744979095,2.5774610918072023,2.3081424785662694,5.772774198146915
2010-06-03,6.015613410921025,3.640464618452525,5.647981382070055,0.7680874027844742,2.343978063014821,0.99671441314964
2010-06-04,5.19080994276146,5.8312105514219486,4.857172396815714,4.490078652098135,2.317984858188244,1.3313042929438448
2010-06-07,5.0928262891468306,2.4689862982664152,5.185640502100169,2.299799944636146,2.103184878962016,1.247599770697372
2010-06-08,4.274851351457181,2.940799500593667,4.057282024181398,3.969566935408251,3.596113197008363,3.640956964323777
2010-06-09,4.214776512937721,2.2973227119583357,4.176289963073463,0.7432621289190288,3.890292051165301,0.7985416011402545
2010-06-10,5.391105235717261,3.8314054984472143,5.564014811999087,3.1226098847235493,2.8807130592902417,1.8491616371860315
2010-06-11,4.4914393071639775,1.667824046293926,4.997199128873764,1.1875809651756246,1.9196086250860789,1.7104301280769254
2010-06-14,3.558213938013363,1.6801086503187823,4.033045205309138,1.2917124288162045,1.8957198742974304,1.750101871713418
2010-06-15,5.012711809961906,2.6018105771977336,5.174395101495905,1.760446380953755,2.1839646343313417,0.9294564180817636
2010-06-16,4.055865510871562,1.815763442166929,4.439965057627699,1.2155383247816647,2.384210451493211,0.6357365534384101
2010-06-17,3.965337089658442,2.377339841530455,4.008933967796594,0.7255721972348336,2.4298912179194754,0.3941414835371122
2010-06-18,3.1002149726704062,2.1276523572466837,3.021598667043141,3.0035798143097607,3.0030362650808007,1.894825563082928
2010-06-21,2.4079959044342996,1.2232281724028198,2.6286106940769693,0.8443044184303669,2.6889170402324885,0.9097378600537502
2010-06-22,2.443040805465299,2.1051507730683845,2.660870383111987,1.6579029185066856,2.7189645420316872,0.7748204909397145
2010-06-23,2.6370891601455035,0.9147549321322694,2.838042563386666,0.6224340445778527,2.7755849041861844,0.4125528802381468
2010-06-24,3.3651293996733207,2.2609573551078297,3.211678897492829,1.5009536296122852,2.7554202042760285,0.6916901861321776
2010-06-25,2.0183130319558478,2.142686831194241,1.4224109153406637,2.6701274809044886,1.7951377475158845,1.7683628332994816
2010-06-28,2.4870056231888125,1.0419554277334573,1.5658133632177882,0.8404095999080604,1.925783128830152,0.5627789457596881
2010-06-29,4.876426615124652,4.331990406301379,3.548365610886643,2.768401993444059,2.3734026274507514,1.8488336354389647
2010-06-30,4.682068952496515,1.992944502315214,3.223403666583134,1.8744792290079406,2.8131069683735985,3.1745070547465675
2010-07-01,4.532084349244211,2.817892169348744,2.9237657126567775,1.110183752561672,3.967553673550058,1.6135781617194658
2010-07-02,3.873318879108826,2.134611852842517,3.625425543619063,2.777610888577308,2.7982600060971996,4.592789352876514
2010-07-06,2.7623538476855987,2.0299758390928035,3.9257013452642084,0.991842981958744,3.502094399700193,1.4166920346641665
2010-07-07,1.916266381679336,4.161173018525732,2.0563251201460706,2.4711563917628867,2.9832279141038716,1.7020932409029323
2010-07-08,2.822134419613531,2.168378497076317,2.248234162208748,0.6909260165856657,3.175182462040609,0.6220419361992666
2010-07-09,3.6737081726897394,1.9727002259823165,2.1878522921481585,2.470384905434547,2.2389857857286515,1.535138774850003
2010-07-12,3.7009325025295334,1.1469024093961746,2.146145430779319,0.8032840178422966,2.307940273536433,0.6272367964061718
2010-07-13,4.704341106397819,1.77981840245856,3.051898168474741,1.1254977549720242,2.615278372907901,0.5854741976248548
2010-07-14,4.57944286821505,1.6791735525522513,3.8871924907186557,1.6824465921916094,2.1266659871565925,1.0946977897509842
2010-07-15,4.090144225346604,1.0231250858792393,3.8703200943980227,0.6789007340028677,2.1565499228545124,0.3630645963566737
2010-07-16,1.5774975122200616,3.3220629613814414,2.5987336796585487,1.6610805273978462,1.5884461408125323,1.4403937599325367
2010-07-19,2.006728227381199,1.1772882376890503,3.1139238420977557,0.9013696148609651,1.6953872349986998,0.4770619688255582
2010-07-20,2.7968474457277326,1.5650709929522169,3.579697111625444,0.8124984341984306,1.9333355982843117,0.7866042304333973
2010-07-21,2.011167409630024,2.479200171018777,2.36248650617568,1.738929278825289,1.7940389472676377,0.4197870655601071
2010-07-22,3.110599570793269,2.7279317187187555,3.5368379557625964,1.564656969145435,2.8088921924963013,1.3073567943716689
2010-07-23,3.7746622831507537,1.7963421728548163,3.5896070035650127,1.2404521982614474,3.2281724837914587,0.8058356684763953
2010-07-26,4.191445053561506,0.8034921180029437,3.975937015533947,0.567503534709867,3.3593295242302577,0.315391390069917
2010-07-27,4.677225270439303,2.414885863040928,3.96321879034823,0.6909259805681376,3.4746301428265607,0.6424404900414057
2010-07-28,4.291573156476084,2.3864708218019515,4.050820426595435,2.8469552346693154,4.072858821250995,1.4606594582690131
2010-07-29,4.647837215867487,1.6354407974569247,4.566248838960311,1.431968867119399,4.34492640981702,0.6351497216856041
2010-07-30,4.281716607070682,1.6148545337499907,4.6228868882275505,1.3003775772461668,4.259645267923286,1.2051574189037229
2010-08-02,4.471174545264568,2.537064423164877,5.12966743691596,1.796649301237329,5.766129567228724,2.4654652759710656
2010-08-03,4.1777888427142384,1.919257657255669,4.968461306024867,1.2447802632011111,4.938580070164259,1.2857173687026069
2010-08-04,3.9002750375542283,1.9724755203050717,4.138376691540187,2.1863842545368475,3.729762684548009,1.8076588122269317
2010-08-05,3.7040212634041256,0.7643918614994394,3.88188871922438,0.596576252764245,3.3617572944718357,0.8113633024998229
2010-08-06,3.4319171609786814,1.2486328594930958,3.447219287203286,0.6757362650727007,3.0819194762266724,0.8934782225375572
2010-08-09,3.3985286181643755,1.7814588043500705,3.535569337532434,0.8839562040721546,3.1295853559222384,0.3000596654156648
2010-08-10,3.1169491721656186,1.4823926538393633,3.3067175548550765,0.915731280604294,2.8343732221686357,0.9747951253058272
2010-08-11,3.4995257605306627,3.3409093812897925,2.8608683378186677,2.040967161003492,2.232293095187359,1.108808160175893
2010-08-12,3.4693001714971,1.5568303171419682,3.031329444089294,0.566160467155222,2.205613300015497,0.4458960688678375
2010-08-13,4.189933103042661,1.691619861017918,4.596844442251378,2.0313836729781976,2.3363981878036157,0.8555309725620353
2010-08-16,4.476033046758103,1.9417108430351697,4.525665689403507,1.1894635238458433,2.258232702889182,1.3088997317762776
2010-08-17,3.4238135908778595,2.5517018808021876,3.6087456164595664,1.4249360770544546,2.1354405274869306,0.8301260153725468
2010-08-18,3.4270462395069288,0.6704724031966123,4.34693830862106,1.2280073119871495,2.0588345161296586,0.9482336744617224
2010-08-19,3.6790354670628687,2.2238718206177057,4.108820439241546,1.4906684266924035,1.789796781658677,2.101263690347126
2010-08-20,3.190872192622915,1.1717783315173218,3.4417660570023636,1.1568501382369085,2.349041716070978,0.942443999320055
2010-08-23,3.0772987152636615,1.0666173786802293,3.159843562580142,0.8162629116431583,2.919205479374332,1.154785226629674
2010-08-24,4.102531584778406,1.9102698767520336,3.7349220067744753,1.3922929499519856,6.105738908109591,3.6293038441535184
2010-08-25,3.078567133674346,1.627458250067301,3.127984177568793,0.7895933104745425,4.4933317327313835,1.895997430350252
2010-08-26,3.441510444559808,1.1668974999792072,3.534415113471721,0.9447999086451961,5.788395161228245,1.65224208687966
2010-08-27,2.320423760755228,3.5388793249796815,1.885280859027719,2.043847966991234,1.4547071996304846,4.768913741696531
2010-08-30,2.7404823151303783,2.2754415400416685,2.9597774475227596,1.8817211434951089,5.713841940704311,4.806636714245198
2010-08-31,2.6481203422073647,1.1126877046954862,2.916311618908407,0.5757429633014195,6.115072734663512,0.9156784566365233
2010-09-01,4.289749575119436,4.484589437009592,3.4410111822492526,3.141841655323191,3.9407737088220625,3.138093572875003
2010-09-02,4.6741247689768874,1.3110592697046977,3.9402335373447377,1.1194288663776872,2.7701644471353437,1.828773295421634
2010-09-03,5.3858495630348635,1.3572399549029537,4.529379474084114,1.2356926124231318,2.473494268611754,1.845749530122536
2010-09-07,3.4112887313957305,2.319697095734992,4.397768687236833,1.0579208923917447,3.194137804780788,2.031592423907721
2010-09-08,3.8971130235628237,1.5824781980033569,4.716815682646709,0.8621132669966828,2.6642896087796357,1.3477191533429504
2010-09-09,4.301467836353165,2.135715715878439,4.049728955520614,1.9517982418111575,2.15771754345407,2.271263117972944
2010-09-10,4.228514320660537,0.8052550187497234,4.304464053936392,0.6134097836908283,2.3701514903479453,0.5029878075622924
2010-09-13,3.9832743377758604,2.1005383618838556,3.881357634378285,1.0514519356826793,2.3856599500450515,0.9508178237149122
2010-09-14,3.0052477488687352,2.2049709855059847,2.839613326794812,1.9407674886711692,2.1245133235794933,1.1893811267947785
2010-09-15,3.5300297123696818,1.8490921241791338,3.7011996470345303,1.263441163737214,2.14210089560289,0.7164538889481743
2010-09-16,3.6883109935640825,1.407845343097281,3.922728912019683,0.4725832985895355,2.3869644282372735,0.5897018626143018
2010-09-17,3.4200936111269593,1.8888433914669116,3.2489588055185905,1.771580219564416,3.2036080593509904,1.4084567113164892
2010-09-20,3.7518166359395404,1.824740793521523,3.6642778401736638,1.1933970101047011,3.7823299499162526,1.3977169176193571
2010-09-21,3.80887889793611,2.2192727383393653,3.265105929266512,1.3002975763771234,3.952275365747397,1.338062158778075
2010-09-22,4.549278195646129,2.1392611248033377,4.274686258056014,2.3335234864344696,5.629277366454596,2.1298049668816863
2010-09-23,4.560526370245185,1.442374601304887,4.3499678150286885,1.210983603799209,4.753376215038688,1.241872012161989
2010-09-24,4.435099735032571,3.5423984157551915,5.01154191314499,1.8475618590873595,7.789603542238153,4.313049440531108
2010-09-27,3.6397182188103137,2.19601171469747,3.4346605770423198,1.9197703576787652,4.971914574531204,5.009251144437306
2010-09-28,4.5134085957395556,1.7261337153701206,5.351459414846702,2.381586617712203,7.057476508697892,2.922651951479623
2010-09-29,4.547475810000326,2.156211481445999,6.016951739093707,1.0715079787241364,7.38497671677505,1.5613782353100245
2010-09-30,3.238410475791649,1.955652559254731,4.039217799564668,2.6451311941216673,3.710098040140422,4.338927635161254
2010-10-01,2.989821343185611,1.4859869662177771,3.285832062645111,1.2306935389553204,2.6863779190724264,1.3043295442104028
2010-10-04,3.0137716185691836,0.9602815091598069,2.766772047496176,1.134058387015567,2.10472235621875,1.5849563294975353
2010-10-05,1.9530007662251827,2.5125451358985456,3.261146036534052,1.6173803108212268,2.8937652606010116,2.358776152657829
2010-10-06,2.3240713820052044,1.4151443284830794,3.1959014844440414,0.8951337703648476,2.797387825661382,1.5572139130128062
2010-10-07,1.8615239368143037,1.9431302477187962,2.3300977292268765,1.7670225428108457,2.1625837942706796,1.4713335199168251
2010-10-08,1.8536797932969602,1.2781299657870626,2.269313968210622,0.7492259233708838,2.062597383716621,0.5424527920749009
2010-10-11,1.810082717999848,0.9295442453654845,2.0869668161397343,1.094873325685932,1.708919687990568,0.7398688881905632
2010-10-12,1.9536274590079907,1.0698505640426441,1.9464227408011041,0.6375260393418576,1.5201559927889776,0.8429959638757907
2010-10-13,2.285680014268494,0.8643187926112632,2.2599970289872178,1.0972596707384685,1.6451021839609437,0.7734170734199056
2010-10-14,3.2717552113749613,1.548805358444235,3.191277121094164,1.4983250323678383,1.89292378036161,0.9487163888135864
2010-10-15,3.950847183205795,2.5259294080850982,3.6036725299957095,1.273999976068552,2.19976716017456,1.1458111767719628
2010-10-18,2.368582464323519,2.2342114206716466,2.8645084367674407,1.355099635204244,1.6113269671953137,1.172671151796445
2010-10-19,1.8224459603652539,1.845359265755237,1.9904030509125796,1.440057959446253,1.639912161882053,0.6858582123019596
2010-10-20,1.614641241450806,1.0107337530380502,1.7020612443966492,0.8290298080918617,1.5008290981298271,0.709870103107506
2010-10-21,2.5758328691165002,2.472055641326839,2.2218233804826473,0.8465929008230891,2.0913734553421457,1.0382115135713486
2010-10-22,1.6447519933917387,1.649864955897655,2.2197910858121164,1.3634957082668888,1.5355740805582805,1.4348328947453175
2010-10-25,1.992034991164281,1.3660349367301838,2.108218020604518,1.2795947057023471,1.6494191130853884,0.9163293802341986
2010-10-26,2.282296301621858,1.2398482348753543,2.390527493494736,0.6983832690001567,2.631803320425198,1.4154101753720651
2010-10-27,2.6472110338431136,0.791595496605593,2.573926328372207,0.69833012391313,3.0537088019524288,0.7243754468831609
2010-10-28,2.4053476918120125,0.6595767709812402,2.5039600269186337,0.5530373976312161,2.9304256592917812,0.3912267121238262
2010-10-29,1.9281318824863198,1.2510125925570614,2.0901819513852766,0.8039879535519942,2.0160918264672745,1.1067285636221589
2010-11-01,2.454799358418507,1.5117982331316673,2.629791066348585,0.88651980943787,2.732345704278017,1.0333138350073898
2010-11-02,2.0943684827225866,2.2357256596079855,2.2083284896079487,1.9545902277096994,1.5090041574768758,2.059167326147607
2010-11-03,2.2110587745173156,1.8654516813929634,2.7267564543522216,1.197915007409763,3.365929878200079,2.5918224760975757
2010-11-04,3.008618221405589,1.9542859756775308,2.908905624309502,1.2351321163040245,2.7326741305616986,1.684950754460091
2010-11-05,3.2464250640955776,1.7884237394768387,2.9568392779090718,1.1188654369951545,3.3851527365446916,1.449732314575637
2010-11-08,2.4375774584565417,1.2243475210155736,2.724109884329006,0.7730699953175666,2.932320836857491,0.5262312310782011
2010-11-09,3.1282879349003765,2.479917371261339,2.7050571301571953,1.801057330825931,3.846409428107078,1.9643337926914377
2010-11-10,2.4199040848503652,1.0660602025604193,2.5076148955779556,0.7310267925197256,3.2152701858127424,0.8497641228928807
2010-11-11,2.590669010727477,1.16384798172149,2.4940158677639133,1.1490288353608504,2.633871581035629,1.4491498911550018
2010-11-12,3.2808935684680165,1.9332594576461086,2.740453731348492,1.3546574084706373,2.7190568991643977,1.657682465834357
2010-11-15,3.9696499638148475,1.5109773175326648,3.4119526806664275,1.020090363128448,4.107340784202674,2.1986651715735057
2010-11-16,4.90352587038348,3.3708956665787086,3.963951461211566,2.4863329421521154,4.160206225434646,2.2603235054654145
2010-11-17,4.013402198939859,1.069925970716626,3.564160814204355,0.6784334194224884,3.98488485509019,0.8081057419496478
2010-11-18,2.456645525609273,1.9668311462656833,2.541587226893379,1.1306280752801647,2.7245365916872584,1.4997214621498396
2010-11-19,2.572897366756523,0.947794689120819,2.5249321977502066,0.8968701728637828,2.5725810340074236,0.6169213821734811
2010-11-22,2.465037210108617,1.097971213880925,2.53280270428226,0.7421595553879305,2.351182795605618,0.4776759798618273
2010-11-23,3.095887448381078,1.6189270838659873,2.8459067507018303,1.1686876642380262,2.663693561225703,1.184852800648546
2010-11-24,1.7395375274494036,2.480371741231423,1.7575495646044756,1.546565738232396,2.007735150603379,1.1208082826040238
2010-11-26,2.4342536588945283,1.6751503490816007,2.4446061131244257,1.18375529127387,2.2932127131861155,0.776252561678681
2010-11-29,2.8118028448144288,0.9565783554956493,2.881066946711151,0.9568937862319871,2.3445156048392604,0.4273046604817592
2010-11-30,3.088389921233243,1.4761657735701785,3.267842210628325,0.6586318394678066,2.6324748724281375,0.4939009969627203
2010-12-01,2.2579708212200713,3.149592152174436,2.4346861938797373,1.9549677595825423,2.138155763041101,1.6507754535077306
2010-12-02,2.5343929699106735,1.2176350386124133,1.8568674479599103,1.3006257218656818,1.687141112148132,0.973171070771416
2010-12-03,2.3892272637409757,1.1619467221120428,2.6413992845318437,1.1894850233312224,2.103057158374092,0.986865678255975
2010-12-06,2.296581585555821,1.684805274016715,2.6924720879035067,0.8712599569637642,2.1626355709225837,1.2258185700841773
2010-12-07,2.1498004299947855,2.1626552321812156,2.701438559959387,1.1437953999080113,2.0551469435268666,0.966006241469604
2010-12-08,2.5819785545964558,1.5729254467847231,2.722986702633313,1.439551643139397,1.7249077572515326,0.6975445748038395
2010-12-09,2.005505811683536,0.9090348161408832,2.7763704322517517,0.5496520219738259,1.7994349236513842,0.2433376390016853
2010-12-10,2.103745654183134,1.496732882251528,2.707935461630214,0.42957368131402685,1.4109982093155846,0.4976381997174937
2010-12-13,1.5131516375150027,1.0501625663948246,1.8911047174948754,1.2168263081335973,1.219949008811504,0.6542991046044262
2010-12-14,2.3600122244180612,1.515814067492046,3.1787607498633665,1.7926531427797767,1.734249166651474,1.066193948616827
2010-12-15,2.863765466664879,1.8548240659125432,2.5328399753434496,1.8711792121519286,2.42178912628857,2.445647014507232
2010-12-16,1.536685317091561,1.8264104103958172,2.0402686390285996,0.5974489425033741,1.6891814559615967,1.008367096587159
2010-12-17,1.2148849612963393,2.4505377176419105,0.8344760264663236,1.739840761517017,0.7540994064573737,1.793476050091463
2010-12-20,1.3141001121106324,0.4627844560483449,0.7011665126851262,0.9257252396825332,0.7002140420766533,0.3789677383518329
2010-12-21,2.143200204010855,1.7338026780070213,1.3064104156143936,0.9719558170389312,1.0457969276780272,0.6031788725470302
2010-12-22,2.3345726678550367,1.2702499875622677,1.355628149268519,1.3027264414222282,1.5617603400002242,1.458089145784716
2010-12-23,1.172713278609854,1.5084977598114189,0.7228149235278392,1.3667966024259304,0.8672834913640267,1.58527711768698
2010-12-27,2.121011681764779,1.5578709436187572,1.8231038589759223,1.5251352469868318,1.267386795073428,0.7752815558187187
2010-12-28,1.1324325505848778,1.7742434159998994,1.756007928559192,0.972272586431816,2.1167208912852677,1.9414237387790296
2010-12-29,2.6549191069236477,2.2918081842726337,3.04255060627193,1.6249332981641416,1.996738286180309,1.2404777548405903
2010-12-30,1.7513382085785154,1.6075501502812366,1.87665527807791,1.7511679161651141,1.0419672472043726,2.02129753315232
2010-12-31,2.471286828385194,1.1570090827328705,2.3520855346185856,0.8826126505208922,1.6562660309341344,0.8540922778617955
2011-01-03,1.4643194210176567,1.6509111799419556,1.712491889927665,1.0365696701793805,1.4302914001509426,0.4692036391143045
2011-01-04,1.8280819701069788,1.113608992471287,2.3780504949657137,0.9732910635329787,1.4165867905793827,0.5714312970978437
2011-01-05,1.3871053408253184,2.7187109603733015,0.9556889861247481,2.1300959159202826,0.7193922229588512,0.9880063445005618
2011-01-06,1.4015458457527818,0.7944657271267961,1.1929698031432003,0.5152238593646051,1.1561888109332208,0.6155158221152442
2011-01-07,1.1751625467988274,0.8539614431620236,1.213342461318295,0.6077997088423649,1.2580521235822926,0.2991149519583295
2011-01-10,1.6370637962618118,0.6042206241113245,1.508337015471651,0.45515683569958304,1.615179383791378,0.4430476074905491
2011-01-11,1.0863941396004788,0.9197769223984877,1.1941059563491079,0.3867126131885609,1.316458303818459,0.3526040551144176
2011-01-12,1.4292034973901442,1.0797429851883336,1.5875331229190301,1.18822684605547,1.4217843385921278,0.5748718005605138
2011-01-13,1.463454204748711,0.939326727990125,2.09923293383406,0.8179616711614575,2.101906074172604,0.8584628516355748
2011-01-14,1.5003066284569968,0.991313646969827,1.958655746652704,0.6173459776878143,1.7143512690326237,0.5553085602738961
2011-01-18,1.4366006303372858,1.300548385289179,1.3084060527969261,0.9626664930886978,0.9888457327029204,0.9213122491093516
2011-01-19,1.100905900243199,1.5119272718528434,1.1582283484755684,0.8782175435532267,1.2332816775003783,0.660601909847133
2011-01-20,1.3711455312216696,1.155735815507546,1.0135651771097132,0.7254515486083182,0.7966069858438277,0.8155589795948738
2011-01-21,1.571566810569965,0.9504627057204902,1.1825307495460988,0.6230286700239703,1.2632072810859456,0.5911862611472501
2011-01-24,0.8981017878734151,0.9993252998925356,0.9987311501226901,0.5097833438350715,1.1031468223947305,0.4420666386262715
2011-01-25,1.5311691392808215,1.5332520070703164,1.1684238793194561,0.9663706291753746,1.1855128291053691,0.3420987707298148
2011-01-26,0.9987997247504481,1.7491505733078356,1.4632670746014245,1.7286958533772072,1.142377836829775,0.7266829304682302
2011-01-27,1.1634501549399372,1.4303931874911318,0.9034063368660316,1.2229211838087244,0.80013548225466,0.6840061671220452
2011-01-28,2.1729889788196193,2.4763222024092384,1.6193904912316766,1.5627509309980459,1.1052024946406591,0.819319802352711
2011-01-31,1.3679260142565282,1.1903669274498825,1.4589988611526723,0.6938106872099229,0.527122463962624,0.7702491563151673
2011-02-01,1.4136828801164563,2.1980046351979956,0.8357550261456721,1.4872468654479658,0.7385798784079044,0.4092159787865815
2011-02-02,0.9782277788900993,1.4539620972752882,0.7898212793259465,0.3768235496544999,0.7166937866972941,0.0599226459916024
2011-02-03,1.389181668638498,1.5709080655813654,1.232212498135112,1.469398724403969,0.8008813367731277,0.665329559876037
2011-02-04,1.7494045674574743,0.6735848016844423,1.3211383663742808,0.5396657637394214,0.3765339115242163,0.6026085272229943
2011-02-07,1.4003118647315151,0.9672602824664392,0.9689239683875794,0.7221035301868508,0.6133976201720922,0.403804939944488
2011-02-08,1.7972124380558527,0.6323243115140034,1.3239887303068305,0.5828904581723326,1.173231836119743,0.8596973868143595
2011-02-09,1.0722958108952803,1.2063295958001727,1.0008005997400824,0.5736234958092491,0.7304686993869244,0.8511272115584797
