window_end_date,expath_raw_000,expath_raw_001,expath_raw_002,expath_raw_003,expath_raw_004,expath_raw_005,expath_raw_006,expath_raw_007,expath_raw_008,expath_raw_009,expath_raw_010,expath_raw_011,expath_raw_012,expath_raw_013,expath_raw_014,expath_raw_015,expath_raw_016,expath_raw_017,expath_raw_018,expath_z_000,expath_z_001,expath_z_002,expath_z_003,expath_z_004,expath_z_005,expath_z_006,expath_z_007,expath_z_008,expath_z_009,expath_z_010,expath_z_011,expath_z_012,expath_z_013,expath_z_014,expath_z_015,expath_z_016,expath_z_017,expath_z_018
2010-02-17,-0.002484335110177714,-3.717078640845875e-06,-0.016177650814986348,0.5650427030034703,-5.4519941292938266e-05,0.000263689597766923,-0.010135063899845661,0.0003006772129152995,-0.011615574859025271,0.00419792243605622,0.6051514944753571,0.030257574723767854,0.0100430239189404,0.016264135267743188,0.048803192870623575,0.5652797046932747,0.9341127136822992,0.001016383157600804,0.0028861492800706613,-0.3309748198206554,-0.26069140880101666,-0.7755691723932389,4.440892098500626e-15,-0.24474561213242485,0.5637836250663099,-2.318688693976008,0.6456027570072639,-2.2196519955592247,1.1385900992614018,0.07814051886618109,0.07814051886616742,-0.28437410293648036,0.684162775863393,-0.33273459066626826,-0.4485901222293982,-0.23884734582692804,-0.04129743936349836,0.0821747986946936
2010-02-18,0.006094950525301392,0.010003397963717317,-0.021897605705696193,0.5650427030034703,-5.3265886063718503e-05,0.0002574596875877823,-0.009654618593368306,0.00028092740738836056,-0.010639714234124397,0.003413370421451618,0.6025222769655408,0.030126113848277042,0.009848727677126376,0.016459590473386847,0.04792904778772249,0.565588169736458,0.9387008437014269,0.001004580172457545,0.0027615112888996125,0.0043401672576649656,0.06564114867638239,-1.0314362057245834,4.440892098500626e-15,-0.2386756989690193,0.5504149514591857,-2.2086720915049893,0.6030984206620246,-2.03297356956087,0.9257362600994767,0.017188303722822998,0.017188303722809842,-0.3864746218958258,0.9344990557852163,-0.4349680409383319,-0.3667189367258086,-0.14205205811312532,-0.09390544460627297,0.01204963655555507
2010-02-19,0.013197957285389698,0.01166954216928431,-0.016851422647516368,0.5650427030034703,-4.3109755486229996e-05,0.00022514570136748595,-0.007297086555362622,0.00025377387759319635,-0.008266361026741324,0.0007081070330186947,0.5993351040562069,0.029966755202810346,0.009659702439611716,0.016177282518961025,0.04740205146079174,0.5655683786719876,0.9436596902873011,0.0009913162686070016,0.0025467760138988076,0.2819558943907814,0.1199742004527813,-0.8057085709069718,4.440892098500626e-15,-0.1895177119480506,0.48107283860326056,-1.6688236185546406,0.544660236964475,-1.5789601276952112,0.19178148405782708,-0.05669879315809593,-0.05669879315810956,-0.4858052865884216,0.5729229960912918,-0.4966015773348652,-0.3719717780002866,-0.03743580268722617,-0.1530250245125109,-0.10876702484071532
2010-02-22,0.018993589268138593,0.017514314671321113,-0.019280409909423292,0.5650427030034703,-7.486199767131937e-05,0.00011044512528271003,-0.004283066137477721,0.00010315316221885919,-0.004067156346730716,0.0012955034395611786,0.5940250290888064,0.02970125145444032,0.009654287846591572,0.015235190926129946,0.04728792241313939,0.5659615694333283,0.9527571090758153,0.0009753696117847388,0.002408258293181731,0.5084738524092779,0.3105725447697848,-0.9143628831486934,4.440892098500626e-15,-0.34320580184727134,0.23493854129658737,-0.9786466479745226,0.22050344776981914,-0.7756682434787211,0.3511457810260771,-0.17980037400181123,-0.17980037400182447,-0.4886505951345308,-0.6336946732529803,-0.5099492544493345,-0.26761313357231403,0.15449146733695732,-0.2241021118364286,-0.1867013491439555
2010-02-23,0.004929872976369057,0.003243961023241669,-0.0022783617448202693,0.5650427030034703,-8.138709565288394e-05,0.00012235059009313144,-0.0006909232314429429,9.916538686529692e-05,-0.00019798509848078507,-0.0028074713902467192,0.5971733466337805,0.029858667331689025,0.009945268800044278,0.015115503333045219,0.052089604653204655,0.5650781132554964,0.9462547456961995,0.0009904483863296073,0.002625274121975775,-0.04119602070300904,-0.15478445196434173,-0.15382128665828154,4.440892098500626e-15,-0.37478876343298395,0.2604863050066542,-0.15608609262243167,0.21192119896408435,-0.03551049952347661,-0.7620167987035781,-0.10681404722419793,-0.10681404722421167,-0.33574333312354704,-0.7869888600563373,0.05161947380204818,-0.502095471905205,0.01731180339420153,-0.1568933302711896,-0.06460157813547676
2010-02-24,0.014456145002766275,0.012346750189569827,4.928007270777954e-05,0.5650427030034703,-5.3986409806653315e-05,0.00012378020595151874,-0.0023585175338643183,0.00010225926892156683,-0.002628781133355192,-0.003175313518271188,0.5970289795840981,0.029851448979204904,0.009829020967235954,0.015312444257646234,0.04905614223081328,0.5653624333244809,0.9469597836244453,0.0009877186593324374,0.0024256214616752377,0.33113122391350197,0.14205799026318622,-0.0497003944679988,4.440892098500626e-15,-0.24216319812366763,0.2635540968760042,-0.5379465395432003,0.21857966470709253,-0.5005125358127157,-0.861814654929797,-0.11016085723097901,-0.11016085723099212,-0.39683027925701797,-0.5347496921783244,-0.3031515313524967,-0.4266327197242636,0.032185913070516485,-0.16906020927979964,-0.1769322972327661
2010-02-25,0.010992310633592968,0.009187069090343227,0.005481900847428179,0.5650427030034703,-3.582762829201423e-05,0.00014121487609033097,-0.0017341736933802845,0.00011457584797160636,-0.002566462732144355,-0.004137402070515238,0.595241011285413,0.02976205056427065,0.009601726051613487,0.017335756579303654,0.04740100971545178,0.5652508651792627,0.9496168013669168,0.0009779727969604357,0.0022035352193024017,0.19574983831916076,0.03902062039593254,0.19331350815902637,4.440892098500626e-15,-0.15427055641307075,0.30096690184935043,-0.3949787819697404,0.2450866608317652,-0.4885912626801362,-1.12283526050697,-0.15161069088075355,-0.15161069088076642,-0.5162712351149682,2.0566802881883226,-0.49672341205371434,-0.4562445558635756,0.0882407318683726,-0.21249925224550625,-0.301884838660477
2010-02-26,0.014220475351226542,0.019417520071793894,0.010159056267689582,0.5650427030034703,-3.7689928593123854e-05,0.00016429321113066157,-0.0004272815955698629,0.0001499106060124985,-0.0007433306803963529,-0.004720396864659047,0.5917108466989733,0.029585542334948665,0.009559074717919705,0.01651118107793513,0.04746017404478781,0.5656462893422632,0.9559505161987166,0.0009666802247158112,0.002213874679621527,0.3219202511684053,0.37263617480823036,0.4025336689256069,4.440892098500626e-15,-0.163284514370052,0.35049036521854354,-0.0957151062528836,0.32113198889330735,-0.13983303520063445,-1.281005372666412,-0.233449241917624,-0.23344924191763833,-0.5386840376673285,1.0005755768940017,-0.48980399599867996,-0.35129313359695596,0.2218624354568413,-0.2628322563659858,-0.2960675407042319
2010-03-01,0.026222032337700693,0.03685879270578128,0.006685508941791425,0.5650427030034703,-3.9814798575438966e-05,0.00013913956703864345,-0.0015907688472438228,0.00012642576637840653,-0.0021692844492850675,-0.0045016775694830535,0.5916677690670454,0.02958338845335227,0.009743083916056963,0.016333025932610018,0.04996512425563264,0.5668898639303104,0.9581219285008453,0.0009701045565772644,0.0023210241496305,0.7909921642420362,0.9413970094961511,0.2471537286297333,4.440892098500626e-15,-0.17356936943517096,0.29651352635144756,-0.36214067586877813,0.27058933815885394,-0.4126125677794863,-1.2216654680962051,-0.2344478953494275,-0.2344478953494415,-0.44198924600434863,0.7723969710454073,-0.19684381373179988,-0.02123004205544099,0.267672488278709,-0.2475693998653814,-0.2357819577378776
2010-03-02,0.02292325662630766,0.03451232772500719,0.0076449342451980805,0.5650427030034703,-8.475358695871684e-05,5.353733457858748e-05,-0.002596734147761144,2.5033745348340375e-05,-0.0025087217259794096,-0.002729959273253185,0.589095326985483,0.029454766349274148,0.009627743541751964,0.015746996000315667,0.047265470962667616,0.5666112227060413,0.9618328252670119,0.0009602767063960791,0.002177698097909852,0.6620619733103222,0.8648786608046461,0.2900710786396774,4.440892098500626e-15,-0.3910833487236805,0.11282094124302006,-0.5924954802025144,0.05237956598124056,-0.4775456278103737,-0.7409872794664666,-0.2940839059167624,-0.2940839059167759,-0.5025993327644289,0.02181807144388994,-0.5125750076455018,-0.0951855448432599,0.3459608799894564,-0.2913738770871696,-0.31642159675355835
2010-03-03,0.01901459878711935,0.030989852564402263,0.004014120264789222,0.5650427030034703,-0.00010632576662963206,1.963451239327706e-05,-0.002847277654853962,-1.2740582922965138e-05,-0.0022340878082411316,-0.001819013436358579,0.5871261067586555,0.029356305337932775,0.00949400858374316,0.015624688077764261,0.047166983247102036,0.5662254809772927,0.9644018115686445,0.0009519288620821293,0.002148737428051264,0.509294993805529,0.7500105571658636,0.1276562310586163,4.440892098500626e-15,-0.49549761557323996,0.04006936840761522,-0.6498671415548242,-0.02891605750573688,-0.4250092038775492,-0.49384201052045495,-0.3397356386022893,-0.3397356386023035,-0.5728755691353563,-0.13483219650705028,-0.5240933919144689,-0.19756710582967085,0.4001585089063939,-0.32858170477684134,-0.3327157591546873
2010-03-04,0.0221715319712181,0.030722668769673146,0.012044565098693491,0.5650427030034703,-6.914777472702259e-05,2.825367694590671e-05,-0.0023037144097935117,-5.0298646077799335e-06,-0.0023388545453911225,-0.0018225601533375557,0.5857542857277317,0.029287714286386584,0.009416222397367443,0.01624398229871475,0.04753451872098554,0.5664395704505171,0.9670259087336965,0.0009464354523576969,0.0018877839216078433,0.6326813752375161,0.7412976793103171,0.4868769129068808,4.440892098500626e-15,-0.31554766027578657,0.0585651082107361,-0.5253972369820522,-0.012321516142532567,-0.4450506822291635,-0.49480425688697083,-0.3715380780364063,-0.3715380780364206,-0.6137513468790708,0.6583511364171856,-0.48110920047134187,-0.14074459266632244,0.45551880580758747,-0.35306680952584646,-0.4795362171722444
2010-03-05,0.04313883988234691,0.05136034733086919,-0.005548016783473484,0.5650427030034703,-5.877497976972251e-05,-0.00010917265801277406,-0.0022893066748396786,-0.00017304735661670704,-0.0024267986385055123,0.0006617546889360255,0.5848557456923936,0.02924278728461968,0.01016205430842536,0.015298006413099889,0.05243426432391215,0.5690368015269662,0.9729524001739953,0.0009584079559409008,0.001974943552847219,1.452172983281488,1.4142934824728397,-0.3000806454717317,4.440892098500626e-15,-0.2653409682692507,-0.23633606439964264,-0.5220980267960986,-0.37391859528794313,-0.4618740527592683,0.17920580493332305,-0.3923686123472302,-0.3923686123472442,-0.22182495414759038,-0.5532414805239928,0.09192828294059639,0.5485989551836703,0.5805493611112862,-0.29970323042873587,-0.430497531493648
2010-03-08,0.040206022800941286,0.04780682949160165,-0.01075883796192702,0.5650427030034703,1.4880840116979271e-05,-0.00018070176309616988,-0.000998137581321758,-0.0002400240288716927,-0.0018336859434918062,0.0015212644030789075,0.5837688495253541,0.029188442476267708,0.00999646738396923,0.015377424216574577,0.04938073048484242,0.5685868676176647,0.9739931619852046,0.0009518945343491495,0.0019141873359538911,1.337546012745883,1.298413075420332,-0.53317293057288,4.440892098500626e-15,0.09116998936208277,-0.3898293302369849,-0.22643474323538784,-0.5180617363901534,-0.34841385002176406,0.41239613399580616,-0.4175657399201834,-0.4175657399201968,-0.30883904542391777,-0.451524274190477,-0.2651901245147959,0.42917983990035163,0.6025062015969644,-0.328734709591696,-0.4646808452696078
2010-03-09,0.04148424837693849,0.052324017799985974,-0.010291978144254232,0.5650427030034703,8.851210540557089e-05,-0.0001512674796659687,0.0004647801667320328,-0.00018245438733722254,-0.0010114546782573697,0.0008772860267267594,0.5826969324299734,0.02913484662149867,0.00986386347536654,0.016112766947269708,0.04740604688076418,0.5690675941693768,0.9766099021600142,0.0009461350903189223,0.0018634923352960759,1.387504507043613,1.4457188280815596,-0.5122891930588723,4.440892098500626e-15,0.4475620971414972,-0.3266667296981406,0.10855706158728641,-0.39416383756181794,-0.19112413622048047,0.23768079684521598,-0.44241561299822046,-0.44241561299823523,-0.37852092788323694,0.49029235874884797,-0.49613430299212946,0.5567717779869457,0.6577112888628038,-0.3544055765850939,-0.4932034097571426
2010-03-10,0.039714597620742885,0.05398409948844992,-0.009259300742308161,0.5650427030034703,8.636622036950825e-05,-0.0002011970162202063,-0.0005005569516557467,-0.0002477936320733204,-0.0022029674037561636,0.0019312272946610466,0.5815334559740704,0.029076672798703518,0.009854675612694272,0.015358357226311362,0.047944583632031176,0.5690786616360349,0.9785828412620327,0.0009425675324742967,0.0019189354755053754,1.3183390257134495,1.499854180850541,-0.46609510442131824,4.440892098500626e-15,0.4371755244259912,-0.43380979570630057,-0.1124943433746495,-0.5347830062426884,-0.4190559888615462,0.523621615242146,-0.4693880741923469,-0.4693880741923611,-0.3833490477593982,-0.4759450072995301,-0.43315108515188994,0.5597092473561551,0.6993341738345761,-0.37030681678119437,-0.4620093961169161
2010-03-11,0.04188181648264871,0.05501976132253786,-0.0025386202012247583,0.5650427030034703,4.680897912027286e-05,-0.00015425560715286383,-0.00015332619242763455,-0.00019170486526098288,-0.0011535404896492753,0.001336814844881298,0.5807172817908375,0.029035864089541875,0.009763097282456168,0.01606062489452888,0.04751365399163806,0.5692635255291429,0.980276536240883,0.0009383994719730501,0.0018445262682230048,1.4030431602477536,1.5336271687265761,-0.16546325943813114,4.440892098500626e-15,0.2457094599559825,-0.333078908994486,-0.03298238251525077,-0.41407215637991523,-0.218304611536855,0.3623538221245292,-0.4883091502254749,-0.48830915022548843,-0.4314724440507716,0.42350955054662676,-0.4835493826698238,0.6087748592302679,0.735065875441499,-0.388884604183309,-0.5038743016428731
2010-03-12,0.03657096980632076,0.04776120459952393,0.0049997849532144,0.5650427030034703,5.0585142487319054e-05,-5.699032152252e-05,0.0001959456383232793,-6.577250305513499e-05,-0.0007191765240751431,4.4891837775388804e-05,0.5791722264162493,0.028958611320812466,0.009733669231738499,0.015125326912867562,0.04745041013829814,0.5682577078794608,0.9811549690420682,0.0009333454863427809,0.001876685163242074,1.195472674742127,1.296925245246168,0.17174733046508664,4.440892098500626e-15,0.2639869514051145,-0.12435874778742205,0.04699696089802368,-0.1430481469208464,-0.1352124369632379,0.011847078345786424,-0.524127619883727,-0.5241276198837416,-0.44693655813853633,-0.7744069571075661,-0.49094590924408776,0.34181597620707044,0.7535980781849896,-0.4114111175447157,-0.485780719531678
2010-03-15,0.03492214941994494,0.04200664473795606,0.002292710598549238,0.5650427030034703,1.3372015885136099e-05,-5.201246583429486e-05,0.0012338558965346855,-5.6995369218980096e-05,0.0011896966092190915,0.00017001373737063693,0.578365357791178,0.028918267889558903,0.009624096185389838,0.016244893630360458,0.04716599256073395,0.5676818012422156,0.9815280144202209,0.0009288894451179284,0.0017925787907874758,1.1310297583918771,1.10926873996633,0.0506535286135163,4.440892098500626e-15,0.08386693615299226,-0.11367683969473948,0.28466680331039584,-0.12415853060486581,0.22994773331221705,0.04579342759517787,-0.5428329684690586,-0.5428329684690723,-0.5045159780578526,0.659518357178638,-0.5242092551590586,0.18896183544583517,0.7614681765819512,-0.4312724862809918,-0.5331015480358803
2010-03-16,0.03593227156856684,0.04191496221384075,0.009098675276887914,0.5650427030034703,-6.591072192969427e-05,5.815089246756998e-05,-0.0011157528168196948,8.562850761381534e-05,-0.00032143987142077817,-0.001873264038443472,0.5780115575590586,0.028900577877952933,0.00975353294591704,0.015608189405395266,0.0486264408104848,0.5678063352118635,0.9823442590139689,0.0009303748066067114,0.0018933375021354883,1.1705096299807152,1.1062789679447342,0.3551003336106663,4.440892098500626e-15,-0.29987958687094407,0.12272110798890519,-0.2533673168995697,0.18278794658926745,-0.0591269280444687,-0.5085605361448332,-0.5510349935146847,-0.5510349935146986,-0.43649839676622115,-0.15596346415941104,-0.35340618546688474,0.22201499318886178,0.77868840137229,-0.4246519657905513,-0.4764116021869193
2010-03-17,0.03806452754198296,0.04045056930026033,0.015844868603741832,0.5650427030034703,-0.0001215528311048189,2.330241072816992e-05,-0.001782723015148984,6.594202629283403e-05,-0.00020393452522998105,-0.0014993190668059495,0.5773074939479159,0.028865374697395797,0.009731888916425235,0.015328621180056309,0.04765594825247057,0.5679872119090775,0.9838556018472899,0.0009279195183026976,0.0018479154221495066,1.2538472660674487,1.0585250366051113,0.6568734254973424,4.440892098500626e-15,-0.5692000785464751,0.047940258075892986,-0.40609603373857694,0.14041989276818492,-0.03664860223281098,-0.40710694050470425,-0.5673570499975581,-0.5673570499975721,-0.44787209407941897,-0.5140305173505878,-0.4669077135426104,0.2700223442911587,0.8105730392913592,-0.4355956227046545,-0.5019674595445895
2010-03-18,0.033697744584592494,0.03947374335223146,0.01297341595873971,0.5650427030034703,-4.503065853180553e-05,-6.13046749748428e-05,-0.0008407391989264526,-5.812400425733967e-05,-0.0003454608662089618,0.00026042961481056656,0.5765493828911761,0.028827469144558804,0.009664428410108205,0.015160077730276531,0.047297611894750874,0.567569625811171,0.9844249992342806,0.0009244241537745964,0.0018293961562804305,1.0831748076431822,1.0266706901245068,0.5284265961663234,4.440892098500626e-15,-0.1988153205463729,-0.13361685608615653,-0.19039227381773333,-0.12658751063791085,-0.063722052987058,0.07032381726473007,-0.5849320692040119,-0.5849320692040263,-0.4833218415368185,-0.7298985986539984,-0.5088160453792765,0.15918881666477508,0.8225855549932855,-0.4511750844414824,-0.5123869673492727
2010-03-19,0.026368961831646047,0.03158783196528519,0.011621148739059218,0.5650427030034703,-5.271770252926644e-05,6.276022635354432e-06,0.0012940585353058403,2.546521607806801e-05,0.002348800014104946,-7.737943669389223e-05,0.5763793255445876,0.02881896627722938,0.009635783145630137,0.015123577089895531,0.047682788410547544,0.5666581161439666,0.9831340074673288,0.0009233811341176941,0.001843556283528569,0.796734794043283,0.7695106974543422,0.4679365034327539,4.440892098500626e-15,-0.2360223657072913,0.011403579604475222,0.2984525343563597,0.0533081511763937,0.45167980618420556,-0.021325878584449048,-0.5888744482339971,-0.5888744482340116,-0.4983746101422863,-0.7766481057733053,-0.4637686900329772,-0.08273933273551635,0.7953496399260819,-0.4558240086680772,-0.5044200448254348
2010-03-22,0.029803529023959,0.0388073436353603,0.01315075254438069,0.5650427030034703,-2.5522554833091015e-05,-2.696807514048177e-05,0.0005933370819375893,-2.7601172410323156e-05,0.0009611744018886053,0.00034021524678109696,0.5766918521451417,0.028834592607257088,0.009652508248642926,0.016595200062174777,0.04812109398023028,0.5673098437117642,0.9837313317355205,0.0009246046463166049,0.0017782347187556777,0.9309722938355052,1.004939359667299,0.5363592786675024,4.440892098500626e-15,-0.10439165189536741,-0.05993444610519544,0.1379951575461587,-0.06089811894920936,0.18623230420116121,0.09197015524965862,-0.5816292551208836,-0.5816292551208977,-0.4895857541082676,1.1081859108735905,-0.41250775916619675,0.09023880459352142,0.8079513260502786,-0.45037059706129723,-0.5411719635449436
2010-03-23,0.03813401778036386,0.04671195870986816,0.0035511316722149303,0.5650427030034703,-4.21685370169606e-05,-3.723902905969309e-05,0.0006805152127303499,-3.65309257201752e-05,0.0013702164744026947,0.0005596437317662136,0.5756098355673862,0.028780491778369312,0.009774725138907153,0.015628770846291322,0.04819098983242037,0.5682623312803752,0.9872352697382794,0.0009238619585459672,0.0018226748972762657,1.2565632402609643,1.2627092805905513,0.10694566254685355,4.440892098500626e-15,-0.1849620000119716,-0.0819747366762368,0.1579579746041825,-0.0801161936610971,0.2644804969405613,0.1515024674241495,-0.6067132609096035,-0.6067132609096173,-0.42536213452061244,-0.12960304396808145,-0.40433326471570563,0.3430430952024971,0.8818735308906831,-0.4536808886237473,-0.5161685541112044
2010-03-24,0.02873358676328304,0.036615591342247636,-0.01469706664803154,0.5650427030034703,-2.364007246989869e-05,-0.000307967233636408,0.0021384973223805533,-0.00037280141925356646,0.0028956269176076514,0.004893047272729662,0.5779633407675885,0.028898167038379424,0.010071686002158466,0.015159744560300926,0.05059303453451546,0.5671468773811156,0.9812852085530067,0.0009365429171041539,0.0019674435744182874,0.8891543977359223,0.933466200006304,-0.7093391608574183,4.440892098500626e-15,-0.09528000815753211,-0.6629264517342001,0.49181957342657456,-0.8038172012799907,0.5562857130469898,1.3271817890772986,-0.5521527862557716,-0.5521527862557862,-0.26931249626978193,-0.7303253180754632,-0.12340813866234664,0.046985129721052156,0.7563457272011334,-0.39715959962648906,-0.4347172497226355
